,UMAP1,UMAP2
970,-7.573902,-18.19634
971,-7.4138346,-18.026442
972,-7.5068464,-18.100029
973,-7.392582,-18.00945
974,-7.2964892,-17.819794
975,-7.244279,-17.76356
976,-7.0736537,-17.794292
977,-7.0076666,-17.788473
978,-7.1330476,-17.879908
979,-6.6154666,-17.611698
980,-7.5201163,-18.213896
981,-6.667066,-17.575361
982,-6.6391616,-17.546682
983,-6.6171317,-17.535534
984,-6.6901336,-17.373434
985,-7.0820236,-17.643097
986,-7.0052767,-17.566994
987,-6.8495817,-17.444107
988,-6.923645,-17.520521
989,-7.0449576,-17.674047
990,-7.47781,-18.168543
991,-6.9758015,-17.653759
992,-6.97721,-17.499613
993,-8.03504,-17.76246
994,-7.9103866,-17.678131
995,-7.7576857,-17.790777
996,-7.799659,-17.767246
997,-7.828619,-17.81453
998,-7.950292,-17.80789
999,-7.9776177,-17.778284
1000,-8.0673065,-17.788443
1001,-7.9416633,-17.740026
1002,-7.9276247,-17.724731
1003,-7.9495397,-17.719471
1004,-8.31236,-17.739359
1005,-8.345945,-17.714237
1006,-8.735843,-17.610134
1007,-8.900803,-17.417248
1008,-8.335248,-17.743748
1009,-8.761898,-17.621439
1010,-8.934931,-17.360945
1011,-8.785844,-17.54121
1012,-8.121536,-16.453688
1013,-8.7760725,-17.618542
1014,-8.828094,-17.46413
1015,-8.806356,-17.549929
1016,-8.866383,-17.48875
1017,-8.43867,-17.70187
1018,-8.227469,-17.805342
1019,-9.006733,-17.611843
1020,-6.760698,-16.066572
1021,-7.0375266,-16.04204
1022,-9.556444,-15.873919
1023,-6.977252,-15.61289
1024,-6.950121,-15.598137
1025,-6.842926,-15.547538
1026,-6.82915,-15.570899
1027,-9.663391,-15.911682
1028,-6.7698755,-15.501845
1029,-5.839159,-15.395383
1030,-5.73425,-15.413102
1031,-5.7690005,-15.560676
1032,-5.8520246,-15.322165
1033,-5.8777432,-15.379406
1034,-5.9501743,-15.415348
1035,-7.116701,-16.271946
1036,-6.7040014,-15.578194
1037,-6.821605,-15.543129
1038,-6.878933,-15.01232
1039,-6.8585844,-14.872967
1040,-6.5891433,-14.871515
1041,-6.5557475,-14.970917
1042,-6.385296,-14.954142
1043,-6.4697204,-14.810514
1044,-6.6282706,-15.035298
1045,-6.893469,-15.275411
1046,-4.9464397,-15.575838
1047,-7.04327,-14.5978155
1048,-7.1812224,-14.773297
1049,-5.4024076,-15.177136
1050,-6.9614244,-15.678859
1051,-6.0189557,-15.180095
1052,-5.2220306,-15.0574875
1053,-6.0331903,-15.219699
1054,-6.243739,-15.636055
1055,-5.908991,-15.573494
1056,-5.571998,-15.086859
1057,-5.795525,-15.337325
1058,-5.3617377,-15.772429
1059,-5.4439135,-15.916998
1060,-5.6695027,-15.068544
1061,-7.355719,-13.585388
1062,-5.9987683,-15.95128
1063,-7.6425424,-13.600517
1064,-7.709938,-13.860915
1065,-7.6091146,-13.533946
1066,-4.9354258,-15.282347
1067,-7.2054443,-14.530766
1068,-7.471145,-13.709188
1069,-7.657373,-13.779505
1070,-7.270013,-13.724848
1071,-7.3982906,-13.938568
1072,-7.13921,-14.035334
1073,-7.303843,-13.703821
1074,-5.3574758,-14.278574
1075,-7.383967,-14.821019
1076,-5.576393,-14.795509
1077,-5.9590077,-15.243102
1078,-6.3239923,-13.538983
1079,-7.47274,-15.20601
1080,-5.785389,-13.843383
1081,-6.4480963,-14.9255705
1082,-7.1383696,-14.031144
1083,-7.017047,-15.133109
1084,-5.056513,-14.266068
1085,-6.7910895,-14.436669
1086,-7.062689,-14.08805
1087,-7.787717,-15.235938
1088,-5.9678254,-14.835027
1089,-6.6456637,-14.584089
1090,-6.5990133,-15.075831
1091,-6.1566954,-15.663812
1092,-6.42874,-14.83096
1093,-6.4299483,-14.866477
1094,-6.3896055,-14.639537
1095,-6.8985577,-15.327209
1096,-6.632687,-15.090282
1097,-6.4621015,-14.909516
1098,-6.4279165,-14.351562
1099,-6.4356337,-14.202135
1100,-6.43777,-14.443087
1101,-6.544745,-14.062935
1102,-6.749904,-14.10443
1103,-6.458731,-14.215498
1104,-6.33678,-14.785499
1105,-7.228928,-16.962463
1106,-7.145409,-16.99878
1107,-7.167275,-17.06342
1108,-7.1038704,-17.02347
1109,-7.089111,-17.069258
1110,-7.0542264,-17.003088
1111,-7.073317,-16.988424
1112,-7.117163,-16.932787
1113,-7.0905085,-17.000187
1114,-7.144272,-16.970606
1115,-7.0992594,-16.941324
1116,-7.077098,-17.015844
1117,-7.2030478,-16.902983
1118,-7.151054,-16.88748
1119,-7.2871943,-16.921005
1120,-7.324274,-16.84737
1121,-7.32023,-16.84076
1122,-7.3532186,-16.877943
1123,-7.4994597,-16.785736
1124,-7.478504,-16.699068
1125,-7.2584596,-16.736822
1126,-7.4919667,-16.795452
1127,-7.4755163,-16.809046
1128,-7.476573,-16.853691
1129,-7.4817605,-16.86913
1130,-7.5799594,-16.918093
1131,-7.9447417,-16.960022
1132,-7.417492,-14.536795
1133,-7.9806695,-16.242113
1134,-7.8989196,-16.936628
1135,-7.734219,-15.737437
1136,-7.0463185,-16.7081
1137,-7.1157413,-16.931364
1138,-7.0999384,-16.608782
1139,-7.851292,-16.573484
1140,-7.2523904,-16.113419
1141,-7.350907,-16.568703
1142,-6.7977786,-16.78487
1143,-6.547774,-16.69085
1144,-7.0126677,-17.546553
1145,-9.318167,-17.27656
1146,-7.05873,-17.008821
1147,-8.662097,-15.960835
1148,-8.530773,-15.243456
1149,-8.0412,-15.339725
1150,-8.658668,-16.574343
1151,-7.2991333,-15.38494
1152,-6.4404926,-16.088062
1153,-6.464118,-14.415739
1154,-8.349415,-16.854673
1155,-8.117122,-16.070202
1156,-8.7823925,-16.62508
1157,-8.844205,-17.351332
1158,-7.3501678,-14.777307
1159,-7.3572497,-14.32855
1160,-7.4607854,-14.345301
1161,-7.5593767,-14.122045
1162,-6.7759976,-14.630823
1163,-7.615476,-14.780253
1164,-8.0305395,-14.872735
1165,-7.647325,-16.686785
1166,-6.941089,-14.470547
1167,-8.243656,-15.524208
1168,-7.467336,-15.381978
1169,-5.6307864,-14.816836
1170,-7.770349,-15.049424
1171,-7.696744,-15.845443
1172,-6.848924,-16.355469
1173,-6.6689677,-15.581262
1174,-6.2129903,-15.036514
1175,-6.744888,-15.992652
1176,-6.4422855,-15.000269
1177,-8.678307,-16.048096
1178,-7.685824,-16.854519
1179,-9.065338,-16.729488
1180,-5.6344595,-16.71125
1181,-8.469824,-14.969194
1182,-6.9501567,-14.356747
1183,-5.444752,-16.366096
1184,-6.3384852,-15.990678
1185,-6.3087854,-14.453213
1186,-6.3286514,-14.308926
1187,-5.4786296,-13.679717
1188,-6.73746,-15.529537
1189,-5.4743814,-13.760713
1190,-8.261196,-15.921652
1191,-8.282342,-15.938347
1192,-8.593141,-15.777766
1193,-8.618462,-15.744545
1194,-8.65533,-15.745745
1195,-8.777998,-15.813561
1196,-8.707901,-15.755
1197,-8.688272,-15.706947
1198,-8.708132,-15.701962
1199,-8.659539,-15.730466
1200,-8.650712,-15.726675
1201,-8.440631,-15.879364
1202,-8.486066,-15.8208685
1203,-8.136979,-15.858491
1204,-8.156967,-15.878273
1205,-8.148911,-15.873338
1206,-8.146656,-15.841261
1207,-8.024714,-15.719598
1208,-7.836561,-15.574428
1209,-7.8070583,-15.55757
1210,-7.743792,-15.526854
1211,-7.5794106,-15.370412
1212,-7.2741985,-15.338193
1213,-7.2196293,-15.371195
1214,-7.2384086,-15.370566
1215,-5.9176064,-15.619803
1216,-7.1012735,-15.126338
1217,-7.2694163,-15.268794
1218,-7.1456847,-15.46089
1219,-7.968136,-15.626556
1220,-6.328988,-13.944553
1221,-7.292256,-15.880646
1222,-7.2879624,-15.96057
1223,-8.405273,-15.26131
1224,-7.230935,-16.024157
1225,-8.136811,-15.239507
1226,-8.076125,-15.65215
1227,-6.0827427,-13.614168
1228,-5.993725,-13.704229
1229,-5.755423,-14.18778
1230,-6.457699,-14.080711
1231,-6.384251,-13.72123
1232,-6.1333942,-14.84432
1233,-5.093763,-14.162463
1234,-7.2461915,-14.343272
1235,-7.2595744,-14.268531
1236,-7.3709373,-14.270202
1237,-5.9082513,-14.177641
1238,-7.263295,-13.918138
1239,-7.4590917,-14.572318
1240,-5.2348394,-15.107369
1241,-6.634022,-14.138917
1242,-6.9992843,-14.722896
1243,-5.6001396,-14.5662565
1244,-6.799866,-13.6139345
1245,-6.6950517,-13.496619
1246,-8.270454,-14.63826
1247,-5.31391,-13.926368
1248,-5.6467075,-13.671688
1249,-5.1474557,-14.0341625
1250,-6.5042663,-13.569109
1251,-5.8615627,-13.701682
1252,-6.563162,-13.636199
1253,-6.051201,-14.054191
1254,-6.059317,-14.033275
1255,-8.466904,-15.742152
1256,-6.9527497,-14.170785
1257,-6.879413,-14.63211
1258,-6.6806116,-14.087178
1259,-7.309973,-14.267221
1260,-7.475375,-15.268553
1261,-6.1603394,-14.406435
1262,-6.651343,-13.584211
1263,-4.931645,-15.628507
1264,-6.659457,-14.222472
1265,-4.9558353,-15.613635
1266,-7.532321,-14.07223
1267,-6.5020347,-14.273937
1268,-6.722034,-14.622093
1269,-7.4151845,-14.332951
1270,-5.9392824,-14.860507
1271,-6.57714,-14.510741
1272,-6.485879,-13.759197
1273,-6.080587,-15.002587
1274,-6.190029,-13.359122
1275,-7.0009627,-15.9449835
1276,-7.0258884,-16.076551
1277,-7.0340276,-16.035522
1278,-7.0150557,-16.12614
1279,-7.022984,-16.031752
1280,-7.0185394,-16.084265
1281,-7.1031356,-16.140133
1282,-6.9471045,-16.079014
1283,-7.09159,-16.122068
1284,-7.041272,-16.040352
1285,-7.1900163,-16.000067
1286,-7.248299,-16.059908
1287,-7.2908416,-15.927119
1288,-7.0959764,-16.093147
1289,-7.3490324,-15.732864
1290,-7.6678653,-15.730569
1291,-7.710879,-15.817837
1292,-7.518502,-15.685406
1293,-8.586202,-17.25001
1294,-7.440854,-15.7127
1295,-8.06581,-16.611654
1296,-7.7011995,-15.79003
1297,-7.4467554,-15.697809
1298,-7.552314,-15.8314495
1299,-7.5428276,-15.941705
1300,-5.8449283,-14.586221
1301,-7.0173535,-15.54638
1302,-7.6213994,-15.548672
1303,-7.3194127,-16.070364
1304,-7.2616315,-16.178776
1305,-7.2113853,-16.236023
1306,-5.9255857,-15.780188
1307,-5.9591756,-15.682691
1308,-5.772977,-15.606646
1309,-5.735462,-15.695649
1310,-4.8428936,-14.309821
1311,-7.3958864,-15.494461
1312,-5.175271,-15.58181
1313,-5.5596046,-14.332633
1314,-5.7620683,-13.913105
1315,-5.2594657,-15.371498
1316,-5.3783107,-15.224891
1317,-5.370591,-14.407164
1318,-6.0148597,-13.509431
1319,-5.9875436,-13.747908
1320,-7.482404,-15.343506
1321,-5.2118797,-14.155194
1322,-7.412102,-13.5412855
1323,-6.970874,-13.410689
1324,-6.8511806,-13.658957
1325,-5.8121486,-14.919636
1326,-7.0950394,-13.782361
1327,-7.2298555,-14.640398
1328,-8.037906,-15.100453
1329,-4.962319,-15.428972
1330,-5.027328,-15.498291
1331,-5.1440787,-15.333602
1332,-5.879059,-15.058869
1333,-6.059684,-14.935192
1334,-6.947913,-15.14412
1335,-5.5235777,-15.278645
1336,-5.842234,-14.609927
1337,-6.797284,-13.828848
1338,-6.780963,-13.76968
1339,-6.978881,-14.38068
1340,-7.064172,-14.370685
1341,-4.99831,-14.646073
1342,-6.5593486,-14.494994
1343,-5.146662,-14.54273
1344,-5.4977593,-14.823656
1345,-5.3398147,-14.275519
1346,-5.3620605,-14.731422
1347,-5.428035,-14.545566
1348,-5.4232883,-14.098362
1349,-6.5420184,-14.599257
1350,-5.691791,-14.66767
1351,-5.9744883,-14.296663
1352,-5.6235914,-14.8083935
1353,-5.3082347,-14.637945
1354,-5.3407702,-14.291616
1355,-5.224725,-14.515472
1356,-5.660752,-14.266442
1357,-5.1214304,-14.287929
1358,-5.579433,-14.693561
1359,-6.242721,-14.952635
1360,-6.368488,-17.451153
1361,-6.369363,-17.467716
1362,-6.3301625,-17.447931
1363,-6.3402815,-17.435608
1364,-6.3499756,-17.413126
1365,-6.357352,-17.4287
1366,-6.3412423,-17.417023
1367,-6.340193,-17.4247
1368,-6.369237,-17.377836
1369,-6.339807,-17.408203
1370,-6.451298,-17.367104
1371,-6.4393864,-17.40046
1372,-6.5222936,-17.338396
1373,-6.5925136,-17.325256
1374,-6.7848735,-17.403723
1375,-6.7450676,-17.352232
1376,-6.578473,-17.32001
1377,-6.7798176,-17.258423
1378,-6.7699285,-17.231005
1379,-6.722593,-17.226236
1380,-6.7550526,-17.130062
1381,-6.709801,-17.23111
1382,-6.6998844,-17.101383
1383,-6.755354,-17.146372
1384,-6.8037663,-17.101078
1385,-6.805276,-17.142859
1386,-6.9910207,-17.011229
1387,-6.803099,-17.071331
1388,-6.8170867,-16.890352
1389,-6.8379784,-16.802519
1390,-6.733131,-16.751217
1391,-6.740308,-16.667742
1392,-5.314074,-15.758354
1393,-6.879292,-16.565413
1394,-7.065161,-16.107756
1395,-6.9361153,-16.597795
1396,-6.8359385,-16.35882
1397,-7.144349,-16.152985
1398,-7.085952,-16.252909
1399,-7.066159,-16.097136
1400,-7.0750394,-16.357237
1401,-6.943607,-15.881322
1402,-7.0540795,-15.945536
1403,-7.2920513,-15.811965
1404,-6.9097323,-16.516155
1405,-6.884391,-16.484962
1406,-6.8941994,-16.495762
1407,-6.7794147,-14.8492365
1408,-6.9332814,-16.415052
1409,-6.942665,-16.502077
1410,-7.239827,-15.27212
1411,-6.8343687,-15.884168
1412,-6.2986374,-16.204525
1413,-6.8149886,-16.485065
1414,-7.413575,-16.06305
1415,-5.388346,-15.806032
1416,-6.917671,-15.982343
1417,-6.520695,-15.105382
1418,-7.0980825,-15.682974
1419,-7.0561314,-15.859555
1420,-8.246549,-17.773294
1421,-7.192288,-15.888878
1422,-7.1067,-15.803985
1423,-7.7067947,-16.140255
1424,-6.5751314,-15.502899
1425,-8.7343,-16.823824
1426,-8.723359,-16.877863
1427,-6.9960747,-15.171211
1428,-8.447523,-15.58788
1429,-7.0235224,-13.69744
1430,-7.5886,-14.105424
1431,-6.940658,-15.136098
1432,-6.7966204,-15.377554
1433,-7.1311674,-15.255329
1434,-7.6100593,-14.056852
1435,-7.5170064,-14.486412
1436,-7.560033,-14.494865
1437,-6.993358,-15.514948
1438,-6.3611665,-16.472687
1439,-6.078112,-14.329353
1440,-5.9235406,-13.649601
1441,-6.40785,-16.211962
1442,-6.005406,-13.452928
1443,-5.873604,-15.967517
1444,-5.9469376,-15.997695
1445,-5.92191,-13.841674
1446,-5.925345,-13.881967
1447,-5.9089255,-13.873148
1448,-5.9105053,-13.922165
1449,-5.966252,-13.905052
1450,-5.8912277,-13.90894
1451,-5.9417543,-13.817778
1452,-5.8966517,-13.753934
1453,-5.963517,-13.699041
1454,-5.9729934,-13.775629
1455,-5.937409,-13.703298
1456,-5.9461107,-13.884003
1457,-5.9609795,-13.755793
1458,-6.0495872,-13.670035
1459,-6.0737104,-13.766959
1460,-6.078247,-14.681636
1461,-6.03171,-14.777686
1462,-6.0091558,-13.698312
1463,-5.9965363,-13.6542015
1464,-5.9832954,-13.586424
1465,-5.8183036,-13.699246
1466,-6.0172114,-13.580407
1467,-6.036915,-13.600713
1468,-6.1084366,-13.653585
1469,-6.1004443,-13.554247
1470,-6.092854,-13.548566
1471,-6.084587,-13.518434
1472,-6.177805,-13.466985
1473,-8.807545,-14.589922
1474,-6.1835046,-13.488812
1475,-6.1811333,-13.479833
1476,-6.1280556,-13.458705
1477,-5.49778,-13.724359
1478,-5.476219,-13.751958
1479,-5.4680376,-13.773592
1480,-5.564607,-13.890592
1481,-5.537547,-13.750609
1482,-5.765703,-14.001704
1483,-5.6678405,-14.278898
1484,-5.0600157,-14.355732
1485,-5.723691,-14.214542
1486,-5.5565786,-14.257579
1487,-5.862346,-14.5378475
1488,-5.771877,-14.680875
1489,-5.411463,-13.802521
1490,-5.536167,-14.6723
1491,-5.5362854,-14.440411
1492,-5.109451,-14.52105
1493,-5.3056626,-15.181715
1494,-6.8814473,-15.696536
1495,-6.941402,-15.886679
1496,-6.4681106,-14.961254
1497,-4.9489417,-14.591014
1498,-4.8959403,-14.806873
1499,-4.971334,-14.3245325
1500,-4.918979,-15.495216
1501,-5.771226,-15.191967
1502,-5.1287317,-14.335249
1503,-5.9270806,-14.942222
1504,-7.3758307,-15.722
1505,-5.408369,-15.240341
1506,-5.1158257,-14.233262
1507,-4.9751887,-15.383288
1508,-5.2135277,-14.778229
1509,-5.3596168,-14.832999
1510,-5.320362,-15.342206
1511,-4.9562407,-14.877933
1512,-6.057688,-14.549603
1513,-5.0224333,-14.869527
1514,-4.926351,-14.790174
1515,-5.4755926,-14.019959
1516,-5.414945,-14.119114
1517,-5.1930313,-14.664612
1518,-4.989926,-14.244887
1519,-4.8233852,-14.469878
1520,-7.705235,-14.825071
1521,-7.693949,-14.456588
1522,-5.913423,-14.66022
1523,-6.0950546,-13.436571
1524,-8.48765,-15.042217
1525,-4.9125834,-14.840838
1526,-5.5342593,-14.484478
1527,-5.797874,-13.906717
1528,-5.4771214,-14.152525
1529,-5.5795217,-14.4480505
1530,-6.287582,-16.873285
1531,-6.2513666,-16.808996
1532,-6.207279,-16.822742
1533,-6.225122,-16.901438
1534,-6.2316227,-16.9136
1535,-6.253446,-16.88766
1536,-6.2967625,-16.816545
1537,-6.08115,-16.805351
1538,-6.175398,-16.851377
1539,-6.050286,-16.843035
1540,-6.054148,-16.831907
1541,-6.026611,-16.836683
1542,-6.0166526,-16.840986
1543,-6.01327,-16.831808
1544,-6.051737,-16.809767
1545,-6.0304937,-16.762636
1546,-6.00968,-16.735264
1547,-6.0756946,-16.737268
1548,-6.2357373,-16.732155
1549,-6.052811,-16.72145
1550,-6.092088,-16.525232
1551,-5.963102,-16.621868
1552,-6.1094084,-16.27273
1553,-6.075158,-16.30473
1554,-5.938881,-16.429747
1555,-5.9284015,-16.439877
1556,-5.9348426,-16.400337
1557,-5.94557,-16.230892
1558,-5.800401,-16.07799
1559,-8.550466,-17.3306
1560,-6.567285,-16.408298
1561,-6.5753064,-16.417658
1562,-6.1960583,-16.064589
1563,-6.517251,-16.462543
1564,-6.435809,-16.267454
1565,-7.0730095,-16.477394
1566,-5.8873067,-15.851107
1567,-5.7503495,-15.443859
1568,-8.276594,-17.237053
1569,-6.706646,-15.460694
1570,-6.699203,-15.807243
1571,-6.7323656,-14.4037075
1572,-6.7193236,-15.885561
1573,-6.619938,-15.801519
1574,-6.649479,-15.764049
1575,-5.7974563,-14.74481
1576,-6.6394024,-16.149761
1577,-5.6829314,-14.736511
1578,-6.246206,-14.869161
1579,-6.6960745,-15.4783
1580,-6.26109,-13.3919525
1581,-5.66876,-15.503013
1582,-6.633534,-14.67218
1583,-7.650447,-14.939012
1584,-5.015511,-14.286749
1585,-7.0519824,-14.235452
1586,-6.3772144,-14.48234
1587,-6.3422713,-14.508061
1588,-6.3104196,-14.597061
1589,-6.9659204,-14.779849
1590,-8.999897,-15.123628
1591,-5.585953,-14.365412
1592,-6.7108965,-14.522744
1593,-6.550606,-14.092368
1594,-6.5599265,-14.105122
1595,-6.1447024,-14.281638
1596,-7.703916,-15.107388
1597,-5.303042,-14.089422
1598,-7.931754,-14.878268
1599,-6.980331,-14.434735
1600,-7.4481583,-15.473442
1601,-6.6317077,-15.85911
1602,-6.691712,-14.755005
1603,-7.835046,-14.604441
1604,-6.6324615,-14.05612
1605,-7.3995414,-15.153145
1606,-7.0002465,-14.261565
1607,-6.893064,-14.601484
1608,-5.5555496,-13.639662
1609,-6.665775,-14.620406
1610,-7.6270638,-15.182977
1611,-5.607634,-13.643994
1612,-8.400808,-14.4600315
1613,-6.343243,-15.323884
1614,-6.7578697,-15.619168
1615,-8.524922,-15.886146
1616,-8.655482,-15.887499
1617,-9.427712,-15.949848
1618,-8.781382,-15.467288
1619,-9.330743,-15.205121
1620,-9.319719,-15.530245
1621,-9.030091,-15.458123
1622,-9.003636,-15.423267
1623,-8.9877405,-15.3684635
1624,-9.091306,-15.464888
1625,-9.350593,-15.524705
1626,-9.417469,-15.709576
1627,-8.208493,-15.750647
1628,-9.269127,-15.799999
1629,-8.79104,-14.897513
1630,-9.006595,-15.957618
1631,-9.076455,-15.872241
1632,-9.03147,-15.746079
1633,-8.329645,-15.256921
1634,-8.2759075,-15.1888895
1635,-8.269364,-15.154262
1636,-8.1311245,-15.148553
1637,-7.999309,-15.196616
1638,-8.197638,-14.930392
1639,-8.144828,-14.915923
1640,-8.209501,-14.978534
1641,-8.079399,-15.022697
1642,-8.22993,-15.054735
1643,-7.4772687,-15.064473
1644,-7.393375,-15.128125
1645,-8.204851,-14.853696
1646,-8.035089,-14.865027
1647,-7.8606424,-15.670033
1648,-8.78418,-15.684036
1649,-7.976791,-14.942676
1650,-7.9178333,-14.875601
1651,-9.214864,-15.762996
1652,-8.730725,-16.093832
1653,-8.784139,-14.969006
1654,-8.8889675,-15.222662
1655,-8.9432125,-15.355203
1656,-8.7626,-15.191673
1657,-8.73539,-15.205111
1658,-8.901014,-15.25324
1659,-8.730262,-15.32321
1660,-8.990332,-15.273455
1661,-8.518696,-15.568767
1662,-8.48517,-15.50368
1663,-8.414331,-15.429949
1664,-8.9282675,-15.574051
1665,-8.151214,-15.407087
1666,-8.835411,-16.155443
1667,-8.353898,-15.862385
1668,-8.387164,-15.835155
1669,-8.492651,-15.998034
1670,-8.347766,-15.925942
1671,-8.475566,-15.926191
1672,-8.208038,-15.394883
1673,-8.236707,-15.436027
1674,-8.478231,-16.146711
1675,-8.522573,-16.189
1676,-8.592446,-16.208174
1677,-8.502611,-16.264114
1678,-8.214796,-16.177843
1679,-8.301764,-16.199772
1680,-8.524567,-16.368006
1681,-8.5056,-16.38037
1682,-8.639013,-16.344284
1683,-8.493666,-16.298454
1684,-8.622236,-16.361584
1685,-8.3371315,-16.252142
1686,-8.361714,-16.214342
1687,-8.789751,-16.243305
1688,-8.7074585,-17.045986
1689,-8.797321,-16.815847
1690,-8.802719,-16.775028
1691,-8.617268,-16.309498
1692,-8.729692,-16.821642
1693,-8.666333,-16.239492
1694,-8.6434145,-16.279287
1695,-8.437586,-16.28171
1696,-8.579073,-16.17757
1697,-8.014335,-15.921738
1698,-8.136274,-15.668182
1699,-8.004115,-15.768964
1700,-5.7003284,-15.855728
1701,-5.6853237,-15.96016
1702,-5.437857,-16.123905
1703,-5.4275603,-16.320953
1704,-5.4186864,-16.253464
1705,-5.5070896,-16.259357
1706,-5.4619317,-16.421387
1707,-5.4520745,-16.402365
1708,-5.590387,-16.546715
1709,-5.5202518,-16.37636
1710,-5.5172634,-16.359533
1711,-5.4229965,-16.121363
1712,-5.446187,-16.187502
1713,-5.571127,-16.193333
1714,-5.5721936,-16.146269
1715,-5.5704536,-16.22787
1716,-5.566149,-16.22251
1717,-5.5321493,-16.598854
1718,-5.5328646,-16.572939
1719,-5.522286,-16.601934
1720,-5.5168056,-16.608818
1721,-5.5253053,-16.547062
1722,-5.6099057,-16.49274
1723,-5.8176866,-16.272696
1724,-5.713006,-16.443817
1725,-5.760735,-16.38211
1726,-5.637011,-16.264364
1727,-6.0327263,-16.06905
1728,-6.0314507,-16.136463
1729,-6.016714,-15.976983
1730,-6.0256834,-16.05017
1731,-6.282492,-15.86193
1732,-6.3038087,-15.795429
1733,-6.6543374,-15.567879
1734,-6.620684,-15.609033
1735,-6.8643155,-15.288122
1736,-6.7835183,-15.405366
1737,-6.760242,-15.252833
1738,-6.725245,-15.242811
1739,-6.991379,-15.425412
1740,-6.6760893,-15.270314
1741,-6.65338,-15.193003
1742,-6.6444154,-15.189461
1743,-6.6519194,-15.1804495
1744,-6.6490164,-15.144479
1745,-6.6333356,-15.113803
1746,-6.677722,-15.148153
1747,-6.598246,-15.359654
1748,-6.3914633,-15.843493
1749,-6.3500304,-15.92832
1750,-6.339229,-15.972689
1751,-6.333004,-15.922652
1752,-6.324668,-16.008131
1753,-6.3097396,-16.024687
1754,-6.2781024,-16.002344
1755,-6.3332114,-16.057234
1756,-6.2521057,-16.027445
1757,-6.2984858,-16.065886
1758,-6.337085,-15.622289
1759,-6.37403,-15.345263
1760,-6.331137,-15.245229
1761,-6.3042603,-15.336869
1762,-6.2892056,-15.394443
1763,-6.2124777,-15.626419
1764,-6.3168955,-15.53791
1765,-6.280429,-15.550022
1766,-6.3686476,-15.633803
1767,-6.2412376,-15.662502
1768,-6.250017,-15.639329
1769,-6.307314,-15.942889
1770,-6.1498604,-15.825417
1771,-6.1084237,-15.785093
1772,-7.9635215,-16.180447
1773,-8.462591,-16.253548
1774,-6.397336,-15.548918
1775,-6.205868,-15.740231
1776,-6.23412,-15.788058
1777,-6.9962635,-16.366554
1778,-6.219191,-15.8889065
1779,-8.029405,-16.20769
1780,-8.62468,-16.273224
1781,-7.3399134,-17.446772
1782,-8.356819,-14.98282
1783,-8.446548,-15.139592
1784,-7.56937,-16.5408
1785,-8.253982,-15.5623665
1786,-8.3111925,-15.84384
1787,-8.346972,-15.617367
1788,-8.165285,-15.761997
1789,-8.35654,-15.928179
1790,-8.577833,-15.654138
1791,-8.623798,-15.551534
1792,-8.487456,-15.619386
1793,-8.075015,-15.744044
1794,-8.16659,-16.105316
1795,-8.814522,-14.665155
1796,-8.94303,-14.840018
1797,-8.900966,-14.946918
1798,-8.964186,-14.860063
1799,-8.913991,-14.837087
1800,-8.85257,-14.733671
1801,-8.800354,-14.739953
1802,-8.918206,-14.711209
1803,-8.903197,-14.665237
1804,-8.893432,-14.718223
1805,-8.823492,-14.869421
1806,-8.791135,-14.865529
1807,-8.872662,-14.719321
1808,-8.950255,-14.650765
1809,-8.954578,-14.664034
1810,-8.914489,-14.688543
1811,-8.789726,-14.855807
1812,-8.9154215,-14.75902
1813,-8.972546,-14.709131
1814,-8.994456,-14.615282
1815,-8.936939,-14.731971
1816,-7.5640864,-16.719273
1817,-7.501924,-16.872816
1818,-8.8982725,-14.623199
1819,-7.3207374,-16.988005
1820,-8.8847475,-14.54993
1821,-8.99842,-14.619284
1822,-8.940349,-14.572556
1823,-8.918238,-14.553765
1824,-7.582625,-16.826582
1825,-7.3628435,-17.192608
1826,-9.027619,-14.53991
1827,-7.4184623,-17.134165
1828,-8.905461,-14.456663
1829,-7.261009,-17.2711
1830,-7.3695793,-17.381948
1831,-7.351647,-17.379175
1832,-7.3502154,-17.434597
1833,-7.3880353,-17.346428
1834,-7.324667,-17.50598
1835,-7.3959994,-17.462719
1836,-7.362984,-17.502562
1837,-7.3270226,-17.506756
1838,-7.3428774,-17.49539
1839,-7.3221016,-17.560604
1840,-7.2920556,-17.536413
1841,-7.5401597,-17.343307
1842,-7.301249,-17.106186
1843,-7.3766904,-17.432993
1844,-7.3704824,-17.479471
1845,-7.4144993,-17.460758
1846,-7.461698,-17.461613
1847,-7.5370083,-17.352325
1848,-7.56868,-17.47638
1849,-7.5185485,-17.434387
1850,-7.5670576,-17.467731
1851,-7.606118,-17.43229
1852,-7.568922,-17.498182
1853,-7.5947123,-17.461931
1854,-7.6123405,-17.497337
1855,-7.560546,-17.39443
1856,-7.559016,-17.46477
1857,-7.562408,-17.450884
1858,-7.2610283,-16.663815
1859,-7.2342935,-16.661499
1860,-7.2378044,-16.645151
1861,-7.4957614,-17.1269
1862,-7.478294,-17.254366
1863,-7.233222,-16.645525
1864,-7.247903,-16.6022
1865,-7.5436563,-17.252438
1866,-7.667521,-17.164207
1867,-7.6169844,-17.219416
1868,-7.5119967,-17.240265
1869,-7.365255,-17.436455
1870,-6.502742,-17.94837
1871,-6.5117598,-18.03591
1872,-6.5392904,-17.951445
1873,-6.5391254,-17.979223
1874,-6.5295777,-18.03731
